Diffsec,Nodes,State,Backfilled
264,2,COMPLETED,yes
-27,10,TIMEOUT,no
140,10,COMPLETED,no
167,7,COMPLETED,yes
177,4,COMPLETED,no
349,9,COMPLETED,no
181,4,COMPLETED,yes
-6,10,TIMEOUT,no
0,6,TIMEOUT,no
116,4,COMPLETED,no
218,3,COMPLETED,no
-27,3,TIMEOUT,no
68,6,COMPLETED,no
-27,7,TIMEOUT,no
306,5,COMPLETED,no
455,5,COMPLETED,no
151,7,COMPLETED,no
164,6,COMPLETED,no
6,6,COMPLETED,no
0,4,TIMEOUT,yes
85,8,COMPLETED,no
47,9,COMPLETED,no
52,3,COMPLETED,yes
198,9,COMPLETED,no
53,10,COMPLETED,no
27,5,COMPLETED,yes
194,6,COMPLETED,no
-26,9,TIMEOUT,no
0,10,TIMEOUT,no
-26,1,TIMEOUT,yes
-28,8,TIMEOUT,yes
66,1,COMPLETED,yes
-8,10,TIMEOUT,no
164,6,COMPLETED,no
128,5,COMPLETED,no
143,10,COMPLETED,no
212,7,COMPLETED,no
0,4,TIMEOUT,yes
-4,3,TIMEOUT,yes
192,7,COMPLETED,no
359,6,COMPLETED,no
18,9,COMPLETED,no
172,4,COMPLETED,yes
-27,6,TIMEOUT,no
196,4,COMPLETED,no
38,8,COMPLETED,no
-1,3,TIMEOUT,yes
0,3,TIMEOUT,yes
-27,7,TIMEOUT,yes
338,7,COMPLETED,no
51,2,COMPLETED,yes
-7,7,TIMEOUT,no
213,8,COMPLETED,no
-26,6,TIMEOUT,no
259,2,COMPLETED,yes
5,7,COMPLETED,no
72,2,COMPLETED,yes
258,8,COMPLETED,no
-1,1,TIMEOUT,yes
67,3,COMPLETED,yes
1,7,COMPLETED,no
244,1,COMPLETED,yes
52,2,COMPLETED,yes
-26,10,TIMEOUT,no
236,1,COMPLETED,yes
32,6,COMPLETED,no
-8,5,TIMEOUT,no
-29,4,TIMEOUT,yes
57,3,COMPLETED,yes
319,10,COMPLETED,no
-1,1,TIMEOUT,yes
76,1,COMPLETED,yes
111,7,COMPLETED,no
-26,5,TIMEOUT,yes
78,10,COMPLETED,no
-18,6,TIMEOUT,no
72,8,COMPLETED,no
-4,9,TIMEOUT,no
250,9,COMPLETED,no
-1,8,TIMEOUT,no
36,5,COMPLETED,no
-2,9,TIMEOUT,no
68,6,COMPLETED,no
-28,7,TIMEOUT,yes
206,2,COMPLETED,yes
-19,5,TIMEOUT,no
390,2,COMPLETED,yes
-2,5,TIMEOUT,yes
125,5,COMPLETED,no
43,1,COMPLETED,yes
223,3,COMPLETED,no
-13,7,TIMEOUT,no
104,7,COMPLETED,no
0,1,TIMEOUT,yes
203,9,COMPLETED,no
-1,1,TIMEOUT,yes
-28,3,TIMEOUT,yes
-26,7,TIMEOUT,no
220,9,COMPLETED,no
381,3,COMPLETED,yes
-24,4,TIMEOUT,yes
29,7,COMPLETED,no
-4,5,TIMEOUT,yes
-25,3,TIMEOUT,yes
51,4,COMPLETED,yes
-29,9,TIMEOUT,no
179,3,COMPLETED,no
64,9,COMPLETED,no
47,10,COMPLETED,no
-29,4,TIMEOUT,yes
62,5,COMPLETED,yes
116,6,COMPLETED,no
-3,8,TIMEOUT,no
-23,3,TIMEOUT,yes
232,5,COMPLETED,no
-1,1,TIMEOUT,yes
108,1,COMPLETED,yes
-26,5,TIMEOUT,yes
-26,7,TIMEOUT,yes
145,9,COMPLETED,no
-27,4,TIMEOUT,yes
175,3,COMPLETED,no
55,8,COMPLETED,no
-8,9,TIMEOUT,no
-8,5,TIMEOUT,no
-14,10,TIMEOUT,no
176,1,COMPLETED,yes
-13,9,TIMEOUT,no
218,4,COMPLETED,no
21,10,COMPLETED,no
106,5,COMPLETED,no
-23,8,TIMEOUT,no
15,5,COMPLETED,yes
-1,3,TIMEOUT,yes
357,5,COMPLETED,yes
386,1,COMPLETED,yes
18,2,COMPLETED,yes
91,1,COMPLETED,yes
6,4,COMPLETED,no
281,2,COMPLETED,yes
51,9,COMPLETED,no
51,7,COMPLETED,no
159,5,COMPLETED,no
-24,1,TIMEOUT,yes
27,8,COMPLETED,no
-6,8,TIMEOUT,no
94,3,COMPLETED,yes
-19,5,TIMEOUT,yes
86,1,COMPLETED,yes
74,2,COMPLETED,yes
-22,5,TIMEOUT,yes
94,9,COMPLETED,no
17,10,COMPLETED,no
-1,1,TIMEOUT,yes
-13,3,TIMEOUT,yes
-22,7,TIMEOUT,yes
-13,10,TIMEOUT,no
167,9,COMPLETED,no
-21,8,TIMEOUT,no
-1,2,TIMEOUT,yes
402,6,COMPLETED,no
136,8,COMPLETED,no
0,1,TIMEOUT,yes
58,8,COMPLETED,no
-28,3,TIMEOUT,yes
-21,9,TIMEOUT,no
-27,8,TIMEOUT,no
191,6,COMPLETED,no
-22,3,TIMEOUT,yes
341,10,COMPLETED,no
-5,6,TIMEOUT,no
108,4,COMPLETED,yes
-8,9,TIMEOUT,no
246,7,COMPLETED,no
102,7,COMPLETED,no
269,8,COMPLETED,no
155,1,COMPLETED,yes
-21,3,TIMEOUT,yes
59,4,COMPLETED,yes
27,10,COMPLETED,no
148,9,COMPLETED,no
231,8,COMPLETED,no
188,1,COMPLETED,yes
201,2,COMPLETED,no
155,6,COMPLETED,no
95,7,COMPLETED,no
57,7,COMPLETED,no
-5,5,TIMEOUT,no
13,5,COMPLETED,yes
-5,6,TIMEOUT,no
-20,2,TIMEOUT,yes
158,2,COMPLETED,yes
-1,8,TIMEOUT,no
-26,8,TIMEOUT,no
-9,10,TIMEOUT,no
383,1,COMPLETED,yes
-24,3,TIMEOUT,yes
-29,1,TIMEOUT,yes
43,7,COMPLETED,no
-17,7,TIMEOUT,no
203,8,COMPLETED,no
61,2,COMPLETED,yes
-25,3,TIMEOUT,yes
-9,6,TIMEOUT,yes
-2,8,TIMEOUT,no
-25,5,TIMEOUT,yes
61,2,COMPLETED,yes
29,6,COMPLETED,no
-26,5,TIMEOUT,no
110,9,COMPLETED,no
144,4,COMPLETED,yes
79,7,COMPLETED,no
17,2,COMPLETED,yes
25,8,COMPLETED,no
131,5,COMPLETED,no
99,3,COMPLETED,yes
448,7,COMPLETED,no
293,4,COMPLETED,yes
-16,5,TIMEOUT,no
37,3,COMPLETED,no
-18,10,TIMEOUT,no
0,2,TIMEOUT,yes
365,5,COMPLETED,no
63,8,COMPLETED,no
373,9,COMPLETED,no
-20,4,TIMEOUT,yes
335,1,COMPLETED,yes
11,9,COMPLETED,no
-9,8,TIMEOUT,no
164,7,COMPLETED,no
-16,5,TIMEOUT,no
-22,7,TIMEOUT,yes
325,9,COMPLETED,no
0,1,TIMEOUT,yes
370,5,COMPLETED,no
232,2,COMPLETED,yes
5,5,COMPLETED,no
472,6,COMPLETED,no
6,2,COMPLETED,yes
-6,8,TIMEOUT,no
68,3,COMPLETED,no
34,2,COMPLETED,yes
19,2,COMPLETED,yes
249,5,COMPLETED,no
-21,5,TIMEOUT,yes
-20,3,TIMEOUT,yes
170,6,COMPLETED,no
171,2,COMPLETED,no
-18,10,TIMEOUT,no
37,5,COMPLETED,no
47,8,COMPLETED,no
-2,4,TIMEOUT,no
-12,9,TIMEOUT,no
237,7,COMPLETED,no
232,10,COMPLETED,no
178,9,COMPLETED,no
-1,2,TIMEOUT,yes
176,5,COMPLETED,no
-9,8,TIMEOUT,no
-2,8,TIMEOUT,no
-18,6,TIMEOUT,yes
33,4,COMPLETED,yes
214,5,COMPLETED,no
-20,3,TIMEOUT,yes
269,7,COMPLETED,no
-24,4,TIMEOUT,yes
0,9,TIMEOUT,no
9,7,COMPLETED,no
25,6,COMPLETED,no
66,10,COMPLETED,no
-19,5,TIMEOUT,yes
58,8,COMPLETED,no
38,3,COMPLETED,yes
-12,10,TIMEOUT,no
415,3,COMPLETED,yes
111,4,COMPLETED,yes
62,8,COMPLETED,no
294,1,COMPLETED,yes
-14,8,TIMEOUT,no
145,7,COMPLETED,no
0,2,TIMEOUT,yes
199,9,COMPLETED,no
-5,6,TIMEOUT,no
-3,6,TIMEOUT,no
9,3,COMPLETED,yes
31,8,COMPLETED,no
262,5,COMPLETED,no
93,7,COMPLETED,no
65,4,COMPLETED,no
0,2,TIMEOUT,yes
36,2,COMPLETED,yes
-5,10,TIMEOUT,no
260,1,COMPLETED,yes
31,1,COMPLETED,yes
-18,3,TIMEOUT,yes
-5,4,TIMEOUT,yes
-23,4,TIMEOUT,yes
191,3,COMPLETED,yes
-12,8,TIMEOUT,no
-7,8,TIMEOUT,no
90,1,COMPLETED,yes
-14,8,TIMEOUT,no
-19,7,TIMEOUT,yes
40,1,COMPLETED,yes
98,7,COMPLETED,no
359,10,COMPLETED,no
254,8,COMPLETED,no
15,2,COMPLETED,yes
70,5,COMPLETED,no
138,9,COMPLETED,no
409,7,COMPLETED,no
139,10,COMPLETED,no
-27,2,TIMEOUT,yes
-25,7,TIMEOUT,no
103,2,COMPLETED,yes
19,5,COMPLETED,no
-21,4,TIMEOUT,yes
-19,5,TIMEOUT,yes
360,7,COMPLETED,no
35,4,COMPLETED,yes
-23,1,TIMEOUT,yes
357,10,COMPLETED,no
233,8,COMPLETED,no
97,6,COMPLETED,yes
176,4,COMPLETED,no
-4,10,TIMEOUT,no
-16,9,TIMEOUT,no
20,4,COMPLETED,no
169,7,COMPLETED,no
-19,8,TIMEOUT,yes
164,4,COMPLETED,no
217,8,COMPLETED,no
-26,2,TIMEOUT,yes
-26,7,TIMEOUT,no
0,1,TIMEOUT,yes
279,9,COMPLETED,no
-26,9,TIMEOUT,no
-12,9,TIMEOUT,no
-25,4,TIMEOUT,no
415,5,COMPLETED,no
435,1,COMPLETED,yes
-27,6,TIMEOUT,no
-25,2,TIMEOUT,yes
-21,6,TIMEOUT,yes
104,7,COMPLETED,no
135,7,COMPLETED,no
-20,8,TIMEOUT,yes
98,4,COMPLETED,no
-22,1,TIMEOUT,yes
71,4,COMPLETED,yes
-22,1,TIMEOUT,yes
57,3,COMPLETED,no
-10,9,TIMEOUT,no
-3,7,TIMEOUT,no
-4,10,TIMEOUT,no
-21,1,TIMEOUT,yes
304,1,COMPLETED,yes
-5,2,TIMEOUT,no
16,9,COMPLETED,no
-27,7,TIMEOUT,no
112,7,COMPLETED,no
91,2,COMPLETED,yes
282,6,COMPLETED,no
287,3,COMPLETED,yes
299,8,COMPLETED,no
174,3,COMPLETED,no
73,6,COMPLETED,no
-6,6,TIMEOUT,yes
258,1,COMPLETED,yes
147,6,COMPLETED,no
-25,6,TIMEOUT,no
254,8,COMPLETED,no
-19,5,TIMEOUT,yes
-14,1,TIMEOUT,no
-26,7,TIMEOUT,no
-19,1,TIMEOUT,yes
273,5,COMPLETED,no
0,1,TIMEOUT,yes
43,1,COMPLETED,yes
68,10,COMPLETED,no
152,8,COMPLETED,no
4,6,COMPLETED,no
399,10,COMPLETED,no
-28,9,TIMEOUT,no
-8,9,TIMEOUT,no
-9,10,TIMEOUT,no
106,9,COMPLETED,no
-18,7,TIMEOUT,no
102,6,COMPLETED,no
-1,5,TIMEOUT,yes
204,4,COMPLETED,yes
4,4,COMPLETED,no
22,10,COMPLETED,no
356,4,COMPLETED,no
118,4,COMPLETED,no
9,5,COMPLETED,no
38,3,COMPLETED,no
507,4,COMPLETED,no
525,9,COMPLETED,no
496,8,COMPLETED,no
516,8,COMPLETED,no
511,7,COMPLETED,no
485,6,COMPLETED,no
511,5,COMPLETED,yes
497,9,COMPLETED,no
491,2,COMPLETED,yes
499,4,COMPLETED,no
486,5,COMPLETED,no
505,2,COMPLETED,yes
535,3,COMPLETED,no
508,5,COMPLETED,no
518,2,COMPLETED,no
484,4,COMPLETED,no
497,3,COMPLETED,no
523,6,COMPLETED,no
515,10,COMPLETED,no
520,9,COMPLETED,no
499,1,COMPLETED,yes
490,2,COMPLETED,no
493,4,COMPLETED,no
516,5,COMPLETED,no
481,6,COMPLETED,no
528,4,COMPLETED,no
524,1,COMPLETED,yes
528,3,COMPLETED,no
524,10,COMPLETED,no
487,2,COMPLETED,yes
492,4,COMPLETED,no
519,6,COMPLETED,no
486,3,COMPLETED,no
538,9,COMPLETED,no
530,5,COMPLETED,no
526,2,COMPLETED,yes
501,3,COMPLETED,no
477,6,COMPLETED,no
531,2,COMPLETED,yes
482,3,COMPLETED,no
516,4,COMPLETED,no
530,6,COMPLETED,no
526,9,COMPLETED,no
506,5,COMPLETED,yes
499,6,COMPLETED,no
525,6,COMPLETED,no
535,1,COMPLETED,yes
515,6,COMPLETED,no
531,3,COMPLETED,no
479,2,COMPLETED,yes
508,3,COMPLETED,no
508,9,COMPLETED,no
477,4,COMPLETED,no
520,10,COMPLETED,no
501,6,COMPLETED,yes
509,2,COMPLETED,no
508,5,COMPLETED,no
481,10,COMPLETED,no
526,3,COMPLETED,yes
491,9,COMPLETED,no
536,9,COMPLETED,no
522,2,COMPLETED,no
510,2,COMPLETED,no
502,7,COMPLETED,no
477,4,COMPLETED,no
501,8,COMPLETED,no
492,7,COMPLETED,no
489,4,COMPLETED,no
487,2,COMPLETED,no
515,9,COMPLETED,no
482,8,COMPLETED,no
493,5,COMPLETED,no
534,8,COMPLETED,no
485,5,COMPLETED,no
520,6,COMPLETED,no
500,2,COMPLETED,no
497,1,COMPLETED,yes
507,10,COMPLETED,no
499,3,COMPLETED,yes
525,7,COMPLETED,yes
522,3,COMPLETED,no
500,9,COMPLETED,no
529,2,COMPLETED,yes
489,2,COMPLETED,yes
501,5,COMPLETED,no
537,4,COMPLETED,no
491,9,COMPLETED,no
515,7,COMPLETED,no
519,2,COMPLETED,no
531,2,COMPLETED,yes
512,3,COMPLETED,no
506,10,COMPLETED,no
488,10,COMPLETED,no
479,6,COMPLETED,no
498,6,COMPLETED,no
482,10,COMPLETED,no
538,4,COMPLETED,no
537,7,COMPLETED,no
525,2,COMPLETED,yes
527,6,COMPLETED,no
531,2,COMPLETED,yes
529,3,COMPLETED,yes
537,1,COMPLETED,yes
502,2,COMPLETED,no
492,3,COMPLETED,no
499,8,COMPLETED,no
482,8,COMPLETED,no
485,7,COMPLETED,no
482,8,COMPLETED,no
536,5,COMPLETED,no
518,5,COMPLETED,no
510,6,COMPLETED,no
479,8,COMPLETED,no
504,6,COMPLETED,no
484,10,COMPLETED,no
516,5,COMPLETED,no
490,8,COMPLETED,no
508,5,COMPLETED,no
520,3,COMPLETED,yes
479,8,COMPLETED,no
525,1,COMPLETED,yes
512,2,COMPLETED,yes
513,5,COMPLETED,no
512,4,COMPLETED,yes
527,5,COMPLETED,no
520,8,COMPLETED,no
483,1,COMPLETED,yes
524,8,COMPLETED,no
494,7,COMPLETED,no
490,7,COMPLETED,no
509,2,COMPLETED,yes
518,5,COMPLETED,yes
530,6,COMPLETED,no
534,4,COMPLETED,no
515,5,COMPLETED,no
500,4,COMPLETED,no
524,8,COMPLETED,no
502,1,COMPLETED,yes
490,7,COMPLETED,no
497,8,COMPLETED,no
537,6,COMPLETED,no
482,7,COMPLETED,no
532,6,COMPLETED,no
521,3,COMPLETED,yes
505,6,COMPLETED,no
500,1,COMPLETED,yes
497,6,COMPLETED,no
495,6,COMPLETED,no
479,6,COMPLETED,no
505,5,COMPLETED,no
529,9,COMPLETED,no
513,5,COMPLETED,no
478,4,COMPLETED,yes
518,10,COMPLETED,no
513,10,COMPLETED,no
479,4,COMPLETED,no
496,9,COMPLETED,no
498,5,COMPLETED,no
496,4,COMPLETED,no
524,9,COMPLETED,no
507,3,COMPLETED,no
533,8,COMPLETED,no
507,6,COMPLETED,no
531,2,COMPLETED,yes
480,3,COMPLETED,no
533,4,COMPLETED,no
498,8,COMPLETED,no
518,7,COMPLETED,no
529,8,COMPLETED,no
481,3,COMPLETED,yes
489,10,COMPLETED,no
512,7,COMPLETED,no
483,2,COMPLETED,yes
522,8,COMPLETED,no
533,3,COMPLETED,no
525,5,COMPLETED,no
514,6,COMPLETED,no
500,10,COMPLETED,no
499,3,COMPLETED,no
528,10,COMPLETED,no
484,6,COMPLETED,no
494,3,COMPLETED,no
513,6,COMPLETED,no
529,2,COMPLETED,yes
483,9,COMPLETED,no
489,8,COMPLETED,no
515,9,COMPLETED,no
514,4,COMPLETED,yes
513,4,COMPLETED,no
489,7,COMPLETED,no
487,5,COMPLETED,no
506,3,COMPLETED,yes
487,9,COMPLETED,no
527,6,COMPLETED,no
486,4,COMPLETED,no
501,6,COMPLETED,no
529,6,COMPLETED,no
491,6,COMPLETED,no
498,9,COMPLETED,no
525,5,COMPLETED,yes
504,10,COMPLETED,no
484,5,COMPLETED,no
499,5,COMPLETED,no
486,5,COMPLETED,no
499,2,COMPLETED,yes
501,1,COMPLETED,yes
515,2,COMPLETED,no
486,5,COMPLETED,no
510,1,COMPLETED,yes
537,9,COMPLETED,no
522,7,COMPLETED,no
479,8,COMPLETED,no
534,3,COMPLETED,yes
479,2,COMPLETED,yes
482,3,COMPLETED,yes
513,1,COMPLETED,yes
505,10,COMPLETED,no
519,8,COMPLETED,no
496,1,COMPLETED,yes
531,10,COMPLETED,no
511,6,COMPLETED,no
536,5,COMPLETED,no
525,9,COMPLETED,no
526,3,COMPLETED,yes
513,6,COMPLETED,no
520,4,COMPLETED,no
519,5,COMPLETED,no
521,4,COMPLETED,no
526,10,COMPLETED,no
514,1,COMPLETED,yes
536,8,COMPLETED,no
532,2,COMPLETED,yes
488,4,COMPLETED,no
484,2,COMPLETED,no
534,3,COMPLETED,no
492,5,COMPLETED,no
506,4,COMPLETED,no
483,9,COMPLETED,no
483,8,COMPLETED,no
514,9,COMPLETED,no
495,9,COMPLETED,no
512,5,COMPLETED,no
517,6,COMPLETED,no
485,1,COMPLETED,yes
507,8,COMPLETED,no
498,9,COMPLETED,no
531,2,COMPLETED,yes
478,2,COMPLETED,yes
510,7,COMPLETED,no
529,4,COMPLETED,no
487,9,COMPLETED,no
516,7,COMPLETED,no
509,3,COMPLETED,yes
497,1,COMPLETED,yes
486,2,COMPLETED,no
519,9,COMPLETED,no
510,8,COMPLETED,no
516,9,COMPLETED,no
513,5,COMPLETED,no
526,10,COMPLETED,no
509,4,COMPLETED,yes
497,4,COMPLETED,no
488,6,COMPLETED,no
505,5,COMPLETED,no
516,4,COMPLETED,no
511,6,COMPLETED,no
496,7,COMPLETED,no
495,4,COMPLETED,yes
481,6,COMPLETED,no
510,2,COMPLETED,yes
512,8,COMPLETED,no
524,8,COMPLETED,no
513,8,COMPLETED,no
531,8,COMPLETED,no
535,3,COMPLETED,no
531,9,COMPLETED,no
538,8,COMPLETED,no
501,4,COMPLETED,no
498,5,COMPLETED,no
481,6,COMPLETED,no
517,8,COMPLETED,no
494,9,COMPLETED,no
515,8,COMPLETED,no
520,9,COMPLETED,no
532,7,COMPLETED,no
484,5,COMPLETED,no
523,4,COMPLETED,no
517,6,COMPLETED,no
519,3,COMPLETED,yes
515,8,COMPLETED,no
529,5,COMPLETED,yes
496,1,COMPLETED,yes
523,3,COMPLETED,no
506,5,COMPLETED,no
511,9,COMPLETED,no
484,9,COMPLETED,no
538,9,COMPLETED,no
484,3,COMPLETED,no
526,8,COMPLETED,no
522,1,COMPLETED,yes
530,10,COMPLETED,no
509,2,COMPLETED,yes
488,8,COMPLETED,yes
485,9,COMPLETED,no
485,1,COMPLETED,yes
532,8,COMPLETED,no
483,9,COMPLETED,no
525,9,COMPLETED,no
487,10,COMPLETED,no
518,5,COMPLETED,no
534,3,COMPLETED,no
488,4,COMPLETED,no
479,6,COMPLETED,no
513,4,COMPLETED,no
501,1,COMPLETED,yes
500,1,COMPLETED,yes
480,10,COMPLETED,no
530,9,COMPLETED,no
477,9,COMPLETED,no
523,5,COMPLETED,no
492,10,COMPLETED,no
501,2,COMPLETED,yes
512,8,COMPLETED,no
504,8,COMPLETED,no
527,4,COMPLETED,no
493,9,COMPLETED,no
497,5,COMPLETED,yes
537,9,COMPLETED,no
526,8,COMPLETED,no
486,8,COMPLETED,no
506,3,COMPLETED,no
477,3,COMPLETED,no
482,4,COMPLETED,no
496,1,COMPLETED,yes
507,8,COMPLETED,no
523,6,COMPLETED,no
495,6,COMPLETED,no
488,8,COMPLETED,no
519,10,COMPLETED,no
477,10,COMPLETED,no
518,1,COMPLETED,yes
515,4,COMPLETED,no
530,3,COMPLETED,no
531,9,COMPLETED,no
516,8,COMPLETED,no
512,8,COMPLETED,no
502,1,COMPLETED,yes
504,4,COMPLETED,no
478,2,COMPLETED,yes
483,1,COMPLETED,yes
481,8,COMPLETED,no
491,3,COMPLETED,yes
518,4,COMPLETED,no
503,7,COMPLETED,no
523,9,COMPLETED,no
536,4,COMPLETED,no
489,6,COMPLETED,no
512,9,COMPLETED,no
493,1,COMPLETED,yes
480,5,COMPLETED,no
515,10,COMPLETED,no
502,2,COMPLETED,no
513,5,COMPLETED,no
499,3,COMPLETED,no
514,1,COMPLETED,yes
527,10,COMPLETED,no
525,1,COMPLETED,yes
525,3,COMPLETED,no
509,4,COMPLETED,no
518,5,COMPLETED,no
480,6,COMPLETED,no
498,2,COMPLETED,yes
515,8,COMPLETED,no
528,2,COMPLETED,no
531,4,COMPLETED,no
529,8,COMPLETED,no
523,5,COMPLETED,no
483,10,COMPLETED,no
489,9,COMPLETED,no
492,7,COMPLETED,no
519,6,COMPLETED,yes
537,6,COMPLETED,no
495,3,COMPLETED,yes
522,8,COMPLETED,no
499,3,COMPLETED,yes
525,2,COMPLETED,yes
496,9,COMPLETED,no
495,7,COMPLETED,no
526,10,COMPLETED,no
513,9,COMPLETED,no
537,9,COMPLETED,no
516,8,COMPLETED,no
486,2,COMPLETED,yes
531,7,COMPLETED,no
525,9,COMPLETED,no
494,6,COMPLETED,no
514,3,COMPLETED,yes
512,5,COMPLETED,no
516,1,COMPLETED,yes
504,8,COMPLETED,no
589,6,PREEMPTED,no
532,7,PREEMPTED,no
589,6,PREEMPTED,no
580,7,PREEMPTED,no
571,4,PREEMPTED,yes
568,3,PREEMPTED,yes
538,1,PREEMPTED,yes
575,1,PREEMPTED,yes
535,2,COMPLETED,no
552,7,PREEMPTED,no
551,9,PREEMPTED,no
507,9,COMPLETED,no
592,10,PREEMPTED,no
584,7,PREEMPTED,no
585,3,PREEMPTED,no
554,6,PREEMPTED,no
510,3,PREEMPTED,yes
532,6,PREEMPTED,no
489,2,COMPLETED,yes
527,8,PREEMPTED,no
581,3,PREEMPTED,no
523,2,COMPLETED,yes
507,10,COMPLETED,no
512,1,COMPLETED,yes
574,4,PREEMPTED,yes
520,4,COMPLETED,no
525,7,COMPLETED,no
550,2,PREEMPTED,yes
494,6,COMPLETED,no
579,5,PREEMPTED,no
522,3,COMPLETED,no
507,2,COMPLETED,yes
496,9,COMPLETED,no
507,6,COMPLETED,no
523,10,COMPLETED,no
501,1,COMPLETED,yes
516,5,COMPLETED,yes
477,4,COMPLETED,no
494,6,COMPLETED,no
486,8,COMPLETED,no
498,4,COMPLETED,no
479,1,COMPLETED,no
526,3,COMPLETED,no
536,6,COMPLETED,no
525,4,COMPLETED,yes
495,9,COMPLETED,no
482,9,COMPLETED,no
530,8,COMPLETED,no
518,7,COMPLETED,no
492,6,COMPLETED,no
516,7,COMPLETED,no
527,7,COMPLETED,no
506,1,COMPLETED,yes
494,4,COMPLETED,yes
494,9,COMPLETED,no
535,4,COMPLETED,no
492,4,COMPLETED,no
535,10,COMPLETED,no
501,7,COMPLETED,no
536,3,COMPLETED,no
537,10,COMPLETED,no
517,1,COMPLETED,yes
519,6,COMPLETED,no
480,7,COMPLETED,no
495,7,COMPLETED,no
532,3,COMPLETED,no
490,9,COMPLETED,no
531,3,COMPLETED,no
529,5,COMPLETED,no
504,2,COMPLETED,no
485,6,COMPLETED,no
521,8,COMPLETED,no
507,8,COMPLETED,no
515,10,COMPLETED,no
502,6,COMPLETED,no
508,5,COMPLETED,no
499,5,COMPLETED,no
516,8,COMPLETED,no
487,9,COMPLETED,no
499,10,COMPLETED,no
530,8,COMPLETED,no
488,7,COMPLETED,no
483,6,COMPLETED,no
535,1,COMPLETED,yes
493,8,COMPLETED,no
489,4,COMPLETED,yes
518,4,COMPLETED,no
520,3,COMPLETED,yes
524,4,COMPLETED,no
519,9,COMPLETED,no
514,2,COMPLETED,yes
503,2,COMPLETED,yes
486,3,COMPLETED,no
484,7,COMPLETED,no
483,3,COMPLETED,no
511,3,COMPLETED,no
490,3,COMPLETED,no
530,2,COMPLETED,no
494,9,COMPLETED,no
481,3,COMPLETED,no
517,1,COMPLETED,yes
523,1,COMPLETED,yes
521,10,COMPLETED,no
498,8,COMPLETED,no
532,8,COMPLETED,no
514,5,COMPLETED,no
507,1,COMPLETED,yes
537,1,COMPLETED,yes
525,5,COMPLETED,no
519,7,COMPLETED,no
535,6,COMPLETED,no
487,9,COMPLETED,no
487,2,COMPLETED,yes
488,8,COMPLETED,no
522,7,COMPLETED,no
506,10,COMPLETED,no
499,3,COMPLETED,yes
494,10,COMPLETED,no
521,7,COMPLETED,no
503,1,COMPLETED,yes
487,6,COMPLETED,no
519,1,COMPLETED,yes
511,2,COMPLETED,no
497,1,COMPLETED,no
537,2,COMPLETED,no
490,6,COMPLETED,no
515,4,COMPLETED,no
506,3,COMPLETED,no
478,3,COMPLETED,no
510,4,COMPLETED,no
500,7,COMPLETED,no
519,3,COMPLETED,no
489,8,COMPLETED,no
483,2,COMPLETED,yes
494,4,COMPLETED,no
529,7,COMPLETED,no
513,2,COMPLETED,no
486,9,COMPLETED,no
516,6,COMPLETED,no
522,7,COMPLETED,no
486,8,COMPLETED,no
500,1,COMPLETED,yes
537,8,COMPLETED,no
485,5,COMPLETED,yes
498,4,COMPLETED,no
480,2,COMPLETED,no
527,2,COMPLETED,no
511,4,COMPLETED,no
532,9,COMPLETED,no
479,4,COMPLETED,no
479,3,COMPLETED,no
486,7,COMPLETED,no
490,8,COMPLETED,no
516,8,COMPLETED,no
521,7,COMPLETED,no
507,10,COMPLETED,no
515,1,COMPLETED,yes
507,3,COMPLETED,yes
491,7,COMPLETED,no
507,6,COMPLETED,no
496,4,COMPLETED,no
515,9,COMPLETED,no
529,7,COMPLETED,no
523,10,COMPLETED,no
502,8,COMPLETED,no
524,4,COMPLETED,yes
489,8,COMPLETED,no
500,3,COMPLETED,yes
511,10,COMPLETED,no
500,3,COMPLETED,yes
508,2,COMPLETED,yes
536,4,COMPLETED,no
516,5,COMPLETED,no
536,3,COMPLETED,no
482,4,COMPLETED,no
492,4,COMPLETED,no
534,1,COMPLETED,yes
502,7,COMPLETED,no
504,8,COMPLETED,no
480,1,COMPLETED,yes
537,4,COMPLETED,no
515,9,COMPLETED,no
484,5,COMPLETED,no
497,6,COMPLETED,no
529,5,COMPLETED,no
530,1,COMPLETED,yes
494,5,COMPLETED,no
524,7,COMPLETED,no
526,9,COMPLETED,no
494,7,COMPLETED,no
495,4,COMPLETED,no
505,9,COMPLETED,no
525,3,COMPLETED,no
497,8,COMPLETED,no
482,8,COMPLETED,no
518,9,COMPLETED,no
503,9,COMPLETED,no
507,8,COMPLETED,no
498,3,COMPLETED,no
481,1,COMPLETED,yes
489,4,COMPLETED,no
530,6,COMPLETED,no
518,1,COMPLETED,no
478,9,COMPLETED,no
492,2,COMPLETED,no
492,1,COMPLETED,no
485,2,COMPLETED,no
526,8,COMPLETED,no
506,9,COMPLETED,no
515,8,COMPLETED,no
504,9,COMPLETED,no
509,10,COMPLETED,no
509,7,COMPLETED,no
483,10,COMPLETED,no
502,4,COMPLETED,no
503,4,COMPLETED,no
527,5,COMPLETED,no
502,1,COMPLETED,yes
520,2,COMPLETED,yes
493,2,COMPLETED,yes
505,5,COMPLETED,no
484,1,COMPLETED,yes
478,10,COMPLETED,no
534,3,COMPLETED,no
481,6,COMPLETED,no
499,3,COMPLETED,no
503,6,COMPLETED,no
494,2,COMPLETED,no
507,4,COMPLETED,no
509,1,COMPLETED,yes
536,6,COMPLETED,no
